,AlgName,Acc,Recall,Precision,F1,Set
358,KNN,0.9999974791229365,0.9994806993249091,1.0,0.999740282226647,Train
359,KNN,0.8067267849955446,0.30601485741672657,0.007761691161275421,0.01513939027498681,Test
360,IF,0.8974984181282503,0.23867107942973523,0.011590099891207595,0.022106677985285796,Train
361,IF,0.5258307481760731,0.6040619344460084,0.006171013492415652,0.012217217573434466,Test
362,LOF,0.9951116455420876,0.0,0.0,0.0,Train
363,LOF,0.009876634798787238,0.9432937864468128,0.004604757496841653,0.009164776468151864,Test
364,KNN,1.0,1.0,1.0,1.0,Train
365,KNN,0.9906485311946648,0.0,0.0,0.0,Test
366,IF,0.8975500606796116,0.24583333333333332,0.011935769376659501,0.02276618835162185,Train
367,IF,0.41184233338199866,0.6233552631578947,0.005134418018652665,0.010184945245841851,Test
368,LOF,0.9948283272653722,0.000390625,0.005905511811023622,0.0007327796775769418,Train
369,LOF,0.008471193152784875,1.0,0.004871990063704475,0.009696737717598464,Test
370,KNN,0.9999974716828479,0.999609375,0.9998697577494139,0.9997395494204975,Train
371,KNN,0.9177357836338419,0.05827067669172932,0.003627640278509157,0.0068300743596805295,Test
372,IF,0.8967521918103982,0.1583424474419735,0.00769185360094451,0.01467102781640385,Train
373,IF,0.6231704022659179,0.46163575042158517,0.005952736899901603,0.011753908577133012,Test
374,LOF,0.9950406270978672,0.00012152144853566654,0.005555555555555556,0.00023784040908550363,Train
375,LOF,0.007555788405180177,1.0,0.004867518140328988,0.00968788034732603,Test
376,KNN,0.9999994100900557,0.9998784785514643,1.0,0.9999392355836422,Train
377,KNN,0.9233523387743742,0.12858347386172006,0.008545691430492709,0.016026272577996714,Test
378,IF,0.8977320406347407,0.2656702583709883,0.012897528489307369,0.024600760660240212,Train
379,IF,0.5078882029808475,0.45085728085003623,0.004451735509207486,0.008816418276949813,Test
380,LOF,0.9951191966640908,0.0,0.0,0.0,Train
381,LOF,0.006379491844519522,1.0,0.004861783749831229,0.009676522340592087,Test
382,KNN,1.0,1.0,1.0,1.0,Train
383,KNN,0.9919605742246022,0.0,0.0,0.0,Test
384,IF,0.8979133954043833,0.25489749430523917,0.01241003005467511,0.023667762983957105,Train
385,IF,0.5478490082497877,0.5674740484429066,0.006083682429657422,0.012038306562607322,Test
386,LOF,0.995114116372161,0.0,0.0,0.0,Train
387,LOF,0.008334973052613392,1.0,0.004871324082713783,0.009695418639118833,Test
388,KNN,1.0,1.0,1.0,1.0,Train
389,KNN,0.9889222965028387,0.0,0.0,0.0,Test
390,IF,0.8963744446789845,0.12253361819781325,0.00595056454073848,0.011349944996420402,Train
391,IF,0.4906809826542633,0.6006799163179917,0.005714171992347935,0.011320652428371124,Test
392,LOF,0.9951120769280514,0.0,0.0,0.0,Train
393,LOF,0.006339623024739002,1.0,0.004861589627930748,0.009676137844478351,Test
394,KNN,0.9999993899247289,1.0,0.9998743402865041,0.9999371661954132,Train
395,KNN,0.9852972539302108,0.010460251046025104,0.0051033426894615975,0.006859886811867604,Test
396,IF,0.8975333180439824,0.2321522309711286,0.011284622548831988,0.021523037802192457,Train
397,IF,0.6153317322863688,0.5168847615027438,0.0065201127774508994,0.012877782013698089,Test
398,LOF,0.9950940295084474,0.00013123359580052493,0.012048192771084338,0.0002596391016487083,Train
399,LOF,0.006919883445966714,1.0,0.004864416454828072,0.009681736909323115,Test
400,KNN,0.9999993629437097,0.9998687664041995,1.0,0.9999343788962531,Train
401,KNN,0.9647284709045232,0.025960320810468552,0.004109039887753057,0.007095062298107984,Test
402,IF,0.8963090957296015,0.11502541671592387,0.005586367655333172,0.010655248503830084,Train
403,IF,0.5313387736991111,0.5375062096373572,0.00556313931756425,0.01101230232942763,Test
404,LOF,0.9950744711498181,0.00023643456673365647,0.015625,0.00046582042622569,Train
405,LOF,0.006602713430661863,1.0,0.004862870905634214,0.009678675660991523,Test
406,KNN,0.9999988522593848,0.9997635654332664,1.0,0.9998817687396548,Train
407,KNN,0.9427579953602554,0.020119225037257823,0.0018573721623480852,0.0034007893190024347,Test
408,IF,0.8974645225491917,0.2345679012345679,0.011391522587841606,0.021727856601465367,Train
409,IF,0.5464860129953534,0.5119163424124513,0.005478104497771023,0.010840206092659304,Test
410,LOF,0.9951066065689381,0.0,0.0,0.0,Train
411,LOF,0.006363095462959465,1.0,0.004861703913718944,0.009676364209689073,Test
412,KNN,1.0,1.0,1.0,1.0,Train
413,KNN,0.7130173113973782,0.16585603112840466,0.0028375640220181654,0.005579667756147248,Test
414,IF,0.8969185571469769,0.15532178217821782,0.0075599221719566045,0.014418078317163257,Train
415,IF,0.4625420249653259,0.5136,0.004637742181162965,0.009192477468816351,Test
416,LOF,0.9950669278092857,0.00012376237623762376,0.007518796992481203,0.00024351637647631805,Train
417,LOF,0.0066385575589459084,1.0,0.004863045522552304,0.009679021522825347,Test
418,KNN,0.9999987984235317,0.9998762376237624,0.9998762376237624,0.9998762376237624,Train
419,KNN,0.9800865464632454,0.0528,0.01646002565198803,0.025096420229235705,Test
420,IF,0.8966494288191872,0.13084813610207655,0.006366712925766319,0.012142600095190557,Train
421,IF,0.4971709638011959,0.5344082925424705,0.005155813346222867,0.010213093780523038,Test
422,LOF,0.9951091959746509,0.0,0.0,0.0,Train
423,LOF,0.006451991647074939,1.0,0.004862136792221701,0.009677221609210775,Test
424,KNN,1.0,1.0,1.0,1.0,Train
425,KNN,0.9509349517358597,0.06651310106536136,0.007198055590178238,0.012990299451708142,Test
426,IF,0.8976265571864043,0.24112004148301788,0.011721260854769797,0.02235576923076923,Train
427,IF,0.6326098375099545,0.3914235851408626,0.0051868076685464715,0.01023795084479397,Test
428,LOF,0.9951091320534345,0.0,0.0,0.0,Train
429,LOF,0.007135716585215899,1.0,0.004865468757770982,0.009683821186105128,Test
430,KNN,0.9999993707066461,1.0,0.9998703823720025,0.9999351869855466,Train
431,KNN,0.9847906122241505,0.0,0.0,0.0,Test
432,IF,0.8968631201349124,0.17051030421982336,0.008282338360335345,0.01579733945527591,Train
433,IF,0.6727452881425923,0.33356449375866853,0.004972518478953807,0.009798961703919244,Test
434,LOF,0.9949711548538925,0.0002453385672227674,0.006734006734006734,0.00047342880814297547,Train
435,LOF,0.007196270911041389,1.0,0.004865764074554394,0.009684406113757073,Test
436,KNN,0.9999976180721629,0.9997546614327772,0.9997546614327772,0.9997546614327772,Train
437,KNN,0.9896202236196581,0.0,0.0,0.0,Test
438,IF,0.8971726669335196,0.16558879008353544,0.00807214355148044,0.015393864999937371,Train
439,IF,0.4660451137899829,0.4243958573072497,0.0038636411255683367,0.007657568804958317,Test
440,LOF,0.9951090041937771,0.0,0.0,0.0,Train
441,LOF,0.006437485336342409,1.0,0.004862066148717679,0.009677081686150748,Test
442,KNN,1.0,1.0,1.0,1.0,Train
443,KNN,0.987459081412627,0.040736478711162254,0.024467790987005807,0.03057258830641679,Test
444,IF,0.8970433751917203,0.16714697406340057,0.008136302190935292,0.015517262346317083,Train
445,IF,0.4828305915682207,0.5008468424872974,0.004701083747422352,0.009314736858683741,Test
446,LOF,0.9950063715976813,0.00026198585276395077,0.008968609865470852,0.0005091001654575539,Train
447,LOF,0.00760631338105093,0.9820953302685701,0.004781442490166768,0.009516552564944202,Test
448,KNN,0.9999980923360235,0.9997380141472361,0.9998689899122233,0.999803497740224,Train
449,KNN,0.9885670391520769,0.0,0.0,0.0,Test
450,IF,0.896610597201972,0.1410095429432446,0.006851697061030744,0.013068396706717481,Train
451,IF,0.6270910175334337,0.38855622089155023,0.005072776389584594,0.0100148049913971,Test
452,LOF,0.9951066205692607,0.0,0.0,0.0,Train
453,LOF,0.006903130093642273,1.0,0.004864334792238209,0.009681575161574304,Test
454,KNN,1.0,1.0,1.0,1.0,Train
455,KNN,0.9907035981973485,0.0,0.0,0.0,Test
456,IF,0.8970245213060898,0.178252056754501,0.008665862876486819,0.016528194667860676,Train
457,IF,0.39863235204196024,0.6260788430137625,0.005043576955889372,0.010006543026457313,Test
458,LOF,0.9951120608523825,0.0,0.0,0.0,Train
459,LOF,0.007872072035347325,1.0,0.004869062316501544,0.009690938847847512,Test
460,KNN,1.0,1.0,1.0,1.0,Train
461,KNN,0.9881477304381501,0.03755540004665267,0.024761611811750232,0.029845212716655856,Test
462,IF,0.8966313117879151,0.11358447488584475,0.00553500403304314,0.010555629226892986,Train
463,IF,0.5922574873884319,0.349988539995416,0.004181717105605473,0.008264686461501823,Test
464,LOF,0.9951068404486412,0.0,0.0,0.0,Train
465,LOF,0.007485719499142169,1.0,0.00486717617883721,0.009687203033828608,Test
466,KNN,1.0,1.0,1.0,1.0,Train
467,KNN,0.9880493292003142,0.010084804033921613,0.006804825239715435,0.008126327454058547,Test
468,IF,0.896486515193684,0.1107879795042238,0.005392361719624152,0.010284164315235347,Train
469,IF,0.6489126939673057,0.43669871794871795,0.006048677984661885,0.011932085633695917,Test
470,LOF,0.9951039511242157,0.0,0.0,0.0,Train
471,LOF,0.0072258007634221225,1.0,0.004865908101399079,0.00968469138453062,Test
472,KNN,0.9999993277428428,1.0,0.9998615342010524,0.999930762307,Train
473,KNN,0.991237760351838,0.0,0.0,0.0,Test
474,IF,0.8964892601553807,0.10357518401682439,0.005044975831492686,0.009621313406958359,Train
475,IF,0.5270884455350475,0.5107692307692308,0.005241813613377902,0.010377131017976904,Test
476,LOF,0.9951105377068594,0.0,0.0,0.0,Train
477,LOF,0.006229595647071375,1.0,0.00486105398333994,0.009675076895597415,Test
478,KNN,1.0,1.0,1.0,1.0,Train
479,KNN,0.9911607809666062,0.0,0.0,0.0,Test
480,IF,0.8972232104978097,0.2011081727742098,0.00977475823234178,0.018643365378441638,Train
481,IF,0.3965291150438524,0.5444086516336861,0.004376140968706708,0.008682489151475676,Test
482,LOF,0.9951113980166837,0.0,0.0,0.0,Train
483,LOF,0.0066895571868340045,0.9795213989875747,0.004764649590634111,0.009483170546702441,Test
484,KNN,1.0,1.0,1.0,1.0,Train
485,KNN,0.9548038817079872,0.08513575701794754,0.010038798599994573,0.01795985729194476,Test
486,IF,0.8972333063611105,0.20192432713561306,0.009814640435307427,0.018719413707480537,Train
487,IF,0.6335615959262472,0.45557156580211333,0.006042267203898648,0.01192635460315165,Test
488,LOF,0.9951083917275646,0.0,0.0,0.0,Train
489,LOF,0.009345009932570437,0.9663784822286263,0.004713864666163729,0.009381965363201432,Test
490,KNN,1.0,1.0,1.0,1.0,Train
491,KNN,0.9831880753196609,0.0,0.0,0.0,Test
492,IF,0.8965399283456481,0.13266097750193948,0.006446707843494543,0.012295892380980914,Train
493,IF,0.5334097436597711,0.47429098455153335,0.004937127825287599,0.009772528600205237,Test
494,LOF,0.9951117371033464,0.0,0.0,0.0,Train
495,LOF,0.00771192113021618,1.0,0.004868280297103166,0.009689389928128275,Test
496,KNN,1.0,1.0,1.0,1.0,Train
497,KNN,0.9899823375739573,0.0,0.0,0.0,Test
498,IF,0.8961159913682991,0.09612587597514213,0.00466803647104148,0.008903694359564736,Train
499,IF,0.4481810738098023,0.5344042838018742,0.004698327809581199,0.009314762919216832,Test
500,LOF,0.9949819573832236,0.0001322226629644321,0.0038910505836575876,0.0002557544757033248,Train
501,LOF,0.010054457311446432,0.9842034805890227,0.004803401581881924,0.009560144910575195,Test
502,KNN,0.9999993581424128,0.9998677773370356,1.0,0.9999338842975206,Train
503,KNN,0.9500916286505244,0.04605087014725569,0.004913022365677398,0.0088787941358662,Test
504,IF,0.896564974609413,0.13188877755511022,0.00641127117302517,0.012228118867070013,Train
505,IF,0.5070934131094755,0.4895608351331893,0.004822410023048283,0.00955074065057398,Test
506,LOF,0.9947996721598537,0.000375751503006012,0.0052173913043478265,0.0007010164738871363,Train
507,LOF,0.0067812050764094215,1.0,0.004863740563152759,0.009680398181005093,Test
508,KNN,0.9999963519271553,0.9996242484969939,0.9996242484969939,0.9996242484969939,Train
509,KNN,0.9908585953900387,0.035517158627309815,0.03722334004024145,0.036350239469482994,Test
510,IF,0.8967391589255383,0.15672246220302377,0.0076133643726023804,0.014521303540271289,Train
511,IF,0.3733903185786317,0.6895662368112544,0.00532645114552205,0.010571246282001743,Test
512,LOF,0.9951023821006941,0.0,0.0,0.0,Train
513,LOF,0.009413947347454444,1.0,0.004876604191249783,0.009705876663681702,Test
514,KNN,0.9999986894252343,1.0,0.9997300944669366,0.9998650290187611,Train
515,KNN,0.98838252199547,0.0,0.0,0.0,Test
516,IF,0.8970122157981523,0.1819442693229101,0.008841099163679809,0.016862795507928904,Train
517,IF,0.5929270624567468,0.35599505562422745,0.004259892911025431,0.008419042236502979,Test
518,LOF,0.9949999571547314,0.00012608750472828143,0.004166666666666667,0.00024476808224207564,Train
519,LOF,0.007409563126797637,1.0,0.004866804562804739,0.009686466983894802,Test
520,KNN,0.9999993879247343,0.9998739124952717,1.0,0.9999369522728705,Train
521,KNN,0.9786823798608695,0.03584672435105068,0.010350981558596074,0.016063515509601185,Test
522,IF,0.8962559740298777,0.11281733746130031,0.0054773929773929775,0.010447547234725766,Train
523,IF,0.5537460198081694,0.43108651911468815,0.00469641795379755,0.009291609633133208,Test
524,LOF,0.9951119660945625,0.0,0.0,0.0,Train
525,LOF,0.007412191596179016,1.0,0.004866817387855724,0.009686492386139254,Test
526,KNN,1.0,1.0,1.0,1.0,Train
527,KNN,0.9919492684260905,0.0,0.0,0.0,Test
528,IF,0.8968364318809857,0.1505465615054656,0.007324872925573097,0.013970031201448362,Train
529,IF,0.5494964809302585,0.3856255969436485,0.004165548975507088,0.008242066691843672,Test
530,LOF,0.9951093593200256,0.0,0.0,0.0,Train
531,LOF,0.012564794465926689,1.0,0.004892089020133727,0.009736545990533139,Test
532,KNN,1.0,1.0,1.0,1.0,Train
533,KNN,0.9908627052790683,0.018147086914995225,0.019755653756173643,0.018917237087741134,Test
534,IF,0.8971893260104471,0.18028567751898084,0.00877748053103444,0.01673995124982077,Train
535,IF,0.43426229889874507,0.4681588062883027,0.0040192797322615255,0.007970133546233125,Test
536,LOF,0.9951100244498777,0.0,0.0,0.0,Train
537,LOF,0.010364523914848704,1.0,0.004881265461242518,0.009715108896974028,Test
538,KNN,1.0,1.0,1.0,1.0,Train
539,KNN,0.7563942373609204,0.17346123101518784,0.0035021653172660518,0.006865712568156172,Test
540,IF,0.8967764842076369,0.13509526736324523,0.006579026136513295,0.012547022793567796,Train
541,IF,0.4534140540239798,0.5031041069723018,0.004467949302452813,0.008857239542719261,Test
542,LOF,0.9951134078445647,0.0,0.0,0.0,Train
543,LOF,0.005459426377722758,1.0,0.004857307882339023,0.00966765697823392,Test
544,KNN,0.9999994032736408,1.0,0.9998770894788593,0.9999385409624485,Train
545,KNN,0.9450695931973925,0.04918815663801337,0.004723254001008851,0.008618886239069496,Test
546,IF,0.8960829761800636,0.0890890890890891,0.004327846531644339,0.008254689637582026,Train
547,IF,0.3757897981198952,0.6154401154401155,0.004777587346394686,0.009481570405940155,Test
548,LOF,0.9951140460849198,0.0,0.0,0.0,Train
549,LOF,0.007907321014117131,1.0,0.004869234471556902,0.009691279829295496,Test
550,KNN,1.0,1.0,1.0,1.0,Train
551,KNN,0.9909450491974764,0.0291005291005291,0.031510416666666666,0.030257564391097776,Test
552,IF,0.8968204908859736,0.11511768255884128,0.005619549846806505,0.010715991123844835,Train
553,IF,0.47162052523274683,0.5210084033613446,0.004784801823026644,0.009482518730311135,Test
554,LOF,0.9951016868712318,0.0,0.0,0.0,Train
555,LOF,0.03061969124219267,1.0,0.004982751120653759,0.009916092818702621,Test
556,KNN,1.0,1.0,1.0,1.0,Train
557,KNN,0.9545883078150355,0.0480859010270775,0.005689979007844437,0.010175854574194823,Test
558,IF,0.8970327168418519,0.18892045454545456,0.00917575042962331,0.017501465433708563,Train
559,IF,0.5697291517309258,0.3672090112640801,0.004155348275969511,0.008217704756409754,Test
560,LOF,0.9951073928829335,0.0,0.0,0.0,Train
561,LOF,0.007657630290290047,1.0,0.004868015251083575,0.009688864959777265,Test
562,KNN,0.9999993731445077,1.0,0.9998708844415752,0.9999354380528117,Train
563,KNN,0.9841926194150455,0.02753441802252816,0.011912497292614252,0.01663013077330108,Test
564,IF,0.8969526456135094,0.18290330359295875,0.008881577021480888,0.01694054060090342,Train
565,IF,0.5426400051437021,0.47152317880794703,0.005007722583422187,0.00991019580988013,Test
566,LOF,0.9951146108662011,0.0,0.0,0.0,Train
567,LOF,0.006232881116183373,1.0,0.0048610699762290455,0.009675108572658783,Test
568,KNN,1.0,1.0,1.0,1.0,Train
569,KNN,0.8441316787757989,0.13192052980132452,0.004204944609564982,0.008150105967743255,Test
570,IF,0.8969046410003167,0.17370441458733205,0.008438375962283723,0.016094879760799853,Train
571,IF,0.5478560258403224,0.42641418983700863,0.004585370631461467,0.009073174463527522,Test
572,LOF,0.9951176788476231,0.0,0.0,0.0,Train
573,LOF,0.00662996025281814,1.0,0.004863003639093327,0.009678938564723842,Test
574,KNN,1.0,1.0,1.0,1.0,Train
575,KNN,0.7606198047082259,0.287392138063279,0.005878690116053874,0.011521700483834545,Test
576,IF,0.8973806320032343,0.219266625233064,0.010655326757313456,0.02032304891817784,Train
577,IF,0.5414067341458376,0.4563829787234043,0.004835437330928765,0.009569484720053536,Test
578,LOF,0.9950744296342781,0.0001243008079552517,0.008333333333333333,0.0002449479485609308,Train
579,LOF,0.007495352199958686,0.9642553191489361,0.004694879452858003,0.00934426246408531,Test
580,KNN,0.9999993965980196,0.9998756991920448,1.0,0.9999378457331096,Train
581,KNN,0.898095434827515,0.015106382978723404,0.0007544683654602257,0.001437159686658705,Test
582,IF,0.8963225893081284,0.10835838845460012,0.005266695893613912,0.010045153018562908,Train
583,IF,0.481797809102111,0.4686192468619247,0.004392472661433175,0.008703366726459143,Test
584,LOF,0.9951135215921629,0.0,0.0,0.0,Train
585,LOF,0.00888387880100924,1.0,0.0048740087985942185,0.00970073612396738,Test
586,KNN,1.0,1.0,1.0,1.0,Train
587,KNN,0.9917638217491977,0.0,0.0,0.0,Test
588,IF,0.8972804948732546,0.20648849886983114,0.010036773497230677,0.019143061410645167,Train
589,IF,0.6414139320906426,0.3910352187833511,0.005309313904490312,0.010476383817646874,Test
590,LOF,0.9951075499927065,0.0,0.0,0.0,Train
591,LOF,0.022429567614054357,0.8964781216648879,0.004434224612480442,0.008824799367135818,Test
592,KNN,0.999998709116093,1.0,0.9997341486109265,0.999867056633874,Train
593,KNN,0.9892613277243009,0.0,0.0,0.0,Test
594,IF,0.8978286246222901,0.26851969909473417,0.013044851743339754,0.024880970665028413,Train
595,IF,0.49936523658449516,0.45183842568617294,0.0043853145992023505,0.00868632414175882,Test
596,LOF,0.9949042433485304,0.0002550044625780951,0.005076142131979695,0.00048561369430617936,Train
597,LOF,0.006949716681833951,1.0,0.004864561880829571,0.009682024952147683,Test
598,KNN,0.9999969052856483,0.9997449955374219,0.9996175420703722,0.9996812647415058,Train
599,KNN,0.9903968465456301,0.0,0.0,0.0,Test
