,AlgName,Acc,Recall,Precision,F1,Set
327,DBSCAN,0.1665960152607037,1.0,0.1665960152607037,0.2856104651162791,Test
328,SVM,0.9377897990726429,0.9477588871715611,0.9292317017729959,0.9384038564542047,Train
329,SVM,0.32428995337007205,0.7201017811704835,0.16015846066779854,0.26203703703703707,Test
330,IF,0.5080605764533463,0.5080605764533463,0.5080605764533463,0.5080605764533463,Train
331,IF,0.7993130520117763,0.3775811209439528,0.39263803680981596,0.3849624060150376,Test
332,LOF,0.5463279596156978,0.5463279596156978,0.5463279596156978,0.5463279596156978,Train
333,LOF,0.8886162904808635,0.46607669616519176,0.7745098039215687,0.5819521178637201,Test
334,KNN,0.9791564891711447,0.9583129783422896,1.0,0.9787127889572592,Train
335,KNN,0.37389597644749756,0.6548672566371682,0.16075307748008688,0.25813953488372093,Test
336,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
337,DBSCAN,0.1663395485770363,1.0,0.1663395485770363,0.2852334875893984,Test
338,SVM,0.9294903110242632,0.9755740107474352,0.8932458625316834,0.932596513075965,Train
339,SVM,0.30078508341511284,0.7905604719764012,0.16522811344019728,0.27332993370729214,Test
340,IF,0.5828045035823951,0.5828045035823951,0.5828045035823951,0.5828045035823951,Train
341,IF,0.7865826204412427,0.34054054054054056,0.3539325842696629,0.347107438016529,Test
342,LOF,0.5924257932446264,0.5924257932446264,0.5924257932446264,0.5924257932446264,Train
343,LOF,0.8703286807744259,0.41081081081081083,0.6846846846846847,0.5135135135135136,Test
344,KNN,0.9686796315250767,0.9373592630501535,1.0,0.9676669484361792,Train
345,KNN,0.3430886987843314,0.5135135135135135,0.12933968686181074,0.20663404023926046,Test
346,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
347,DBSCAN,0.16659162539396669,1.0,0.16659162539396669,0.28560401389424933,Test
348,SVM,0.9115660184237462,0.885568065506653,0.9341394947095659,0.9092055485498108,Train
349,SVM,0.2962629446195407,0.7945945945945946,0.16507580011229647,0.2733612273361228,Test
350,IF,0.4797486033519553,0.4797486033519553,0.4797486033519553,0.4797486033519553,Train
351,IF,0.7344398340248963,0.18282548476454294,0.19020172910662825,0.1864406779661017,Test
352,LOF,0.5893854748603352,0.5893854748603352,0.5893854748603352,0.5893854748603352,Train
353,LOF,0.8635315813739051,0.39058171745152354,0.6497695852534562,0.4878892733564013,Test
354,KNN,0.9723289106145251,0.9448324022346368,0.9998152595603178,0.9715465398079167,Train
355,KNN,0.6122637159981559,0.5290858725761773,0.22157772621809746,0.312346688470973,Test
356,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
357,DBSCAN,0.16643614568925771,1.0,0.16643614568925771,0.2853754940711462,Test
358,SVM,0.906861033519553,0.9284217877094972,0.8900418410041842,0.9088267965478938,Train
359,SVM,0.343015214384509,0.7922437673130194,0.17481662591687042,0.28642964446670005,Test
360,IF,0.4327770780856423,0.4327770780856423,0.4327770780856423,0.4327770780856423,Train
361,IF,0.7396837639799461,0.19907407407407407,0.20722891566265061,0.20306965761511217,Test
362,LOF,0.5393576826196473,0.5393576826196473,0.5393576826196473,0.5393576826196473,Train
363,LOF,0.8777477824913228,0.43287037037037035,0.722007722007722,0.5412445730824891,Test
364,KNN,0.967411838790932,0.9349811083123426,0.9998316498316498,0.9663195574357305,Train
365,KNN,0.5113767836482839,0.44675925925925924,0.15806715806715807,0.2335148215366001,Test
366,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
367,DBSCAN,0.16660239105283456,1.0,0.16660239105283456,0.2856198347107438,Test
368,SVM,0.9371851385390428,0.9596977329974811,0.918348900271166,0.938568129330254,Train
369,SVM,0.4280755881218666,0.7175925925925926,0.1855176540993417,0.29481692819781263,Test
370,IF,0.5608465608465608,0.5608465608465608,0.5608465608465608,0.5608465608465608,Train
371,IF,0.7166430928807166,0.13031161473087818,0.13529411764705881,0.13275613275613274,Test
372,LOF,0.5067271352985638,0.5067271352985638,0.5067271352985638,0.5067271352985638,Train
373,LOF,0.8854314002828855,0.45609065155807366,0.7594339622641509,0.5699115044247787,Test
374,KNN,0.971655328798186,0.9433106575963719,1.0,0.970828471411902,Train
375,KNN,0.3371051390853371,0.7082152974504249,0.16097875080489377,0.2623294858342078,Test
376,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
377,DBSCAN,0.16643092880716642,1.0,0.16643092880716642,0.2853678253839935,Test
378,SVM,0.9046107331821618,0.908843537414966,0.901214210763004,0.9050127954237543,Train
379,SVM,0.23290900518623292,0.8696883852691218,0.16260593220338984,0.2739848282016957,Test
380,IF,0.4475180574765637,0.4475180574765637,0.4475180574765637,0.4475180574765637,Train
381,IF,0.7187127532777116,0.1360381861575179,0.141439205955335,0.1386861313868613,Test
382,LOF,0.5394190871369294,0.5394190871369294,0.5394190871369294,0.5394190871369294,Train
383,LOF,0.8613428684942391,0.38424821002386633,0.6388888888888888,0.47988077496274223,Test
384,KNN,0.9738742892269863,0.9477485784539726,1.0,0.9731734259113145,Train
385,KNN,0.42272546682558604,0.4486873508353222,0.13333333333333333,0.20557681793329688,Test
386,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
387,DBSCAN,0.16646801748112833,1.0,0.16646801748112833,0.28542234332425065,Test
388,SVM,0.9268480098355617,0.917627170739204,0.9348677000156568,0.9261672095548317,Train
389,SVM,0.33730631704410013,0.6682577565632458,0.15478164731896074,0.2513464991023339,Test
390,IF,0.5598603259062188,0.5598603259062188,0.5598603259062188,0.5598603259062188,Train
391,IF,0.7449528936742934,0.2145748987854251,0.22268907563025211,0.21855670103092784,Test
392,LOF,0.56168939142002,0.56168939142002,0.56168939142002,0.56168939142002,Train
393,LOF,0.8990578734858681,0.4979757085020243,0.825503355704698,0.6212121212121212,Test
394,KNN,0.9778017958097772,0.9556035916195543,1.0,0.9772978488223791,Train
395,KNN,0.6049798115746972,0.5303643724696356,0.21760797342192692,0.3085983510011779,Test
396,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
397,DBSCAN,0.16621803499327054,1.0,0.16621803499327054,0.28505481823427586,Test
398,SVM,0.934486198869305,0.9220152976388427,0.945600272851296,0.9336588651288095,Train
399,SVM,0.26850605652759085,0.805668016194332,0.16074313408723748,0.268013468013468,Test
400,IF,0.5079987452948557,0.5079987452948557,0.5079987452948557,0.5079987452948557,Train
401,IF,0.7365702479338843,0.18944099378881987,0.1967741935483871,0.19303797468354433,Test
402,LOF,0.53732747804266,0.53732747804266,0.53732747804266,0.53732747804266,Train
403,LOF,0.8956611570247934,0.48757763975155277,0.8092783505154639,0.6085271317829457,Test
404,KNN,0.9609473023839398,0.9218946047678795,1.0,0.9593602089113759,Train
405,KNN,0.6534090909090909,0.2826086956521739,0.1713747645951036,0.21336459554513482,Test
406,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
407,DBSCAN,0.16632231404958678,1.0,0.16632231404958678,0.28520814880425155,Test
408,SVM,0.9210319949811794,0.8897427854454203,0.9491383637276225,0.9184813405650449,Train
409,SVM,0.37861570247933884,0.6490683229813664,0.1608929946112394,0.2578655151141271,Test
410,IF,0.5356964553170245,0.5356964553170245,0.5356964553170245,0.5356964553170245,Train
411,IF,0.7965269913174783,0.36961451247165533,0.38443396226415094,0.376878612716763,Test
412,LOF,0.5839573972374771,0.5839573972374771,0.5839573972374771,0.5839573972374771,Train
413,LOF,0.8701396753491883,0.41043083900226757,0.6830188679245283,0.5127478753541076,Test
414,KNN,0.9603927442170078,0.9209519054751206,0.9998193315266486,0.9587664587664588,Train
415,KNN,0.44733861834654587,0.7006802721088435,0.1882998171846435,0.2968299711815562,Test
416,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
417,DBSCAN,0.1664779161947905,1.0,0.1664779161947905,0.2854368932038835,Test
418,SVM,0.9052254950906973,0.891496089199534,0.9166666666666666,0.9039061840884164,Train
419,SVM,0.37674594186485466,0.8458049886621315,0.19069529652351738,0.3112223612849395,Test
420,IF,0.5677518322822567,0.5677518322822567,0.5677518322822567,0.5677518322822567,Train
421,IF,0.7661417322834646,0.2789598108747045,0.28992628992628994,0.28433734939759037,Test
422,LOF,0.5749105164479291,0.5749105164479291,0.5749105164479291,0.5749105164479291,Train
423,LOF,0.8665354330708661,0.39952718676122934,0.6653543307086615,0.499261447562777,Test
424,KNN,0.9703425941707857,0.9406851883415716,1.0,0.9694361496574742,Train
425,KNN,0.4921259842519685,0.6903073286052009,0.20124052377670573,0.31163287086446106,Test
426,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
427,DBSCAN,0.16653543307086613,1.0,0.16653543307086613,0.2855214309821127,Test
428,SVM,0.919890915288904,0.8784728140446566,0.9578145326147556,0.9164295874822189,Train
429,SVM,0.3641732283464567,0.7919621749408984,0.1799140708915145,0.2932166301969366,Test
430,IF,0.49586776859504134,0.49586776859504134,0.49586776859504134,0.49586776859504134,Train
431,IF,0.7386313465783665,0.1962864721485411,0.20385674931129477,0.2,Test
432,LOF,0.5968966098836229,0.5968966098836229,0.5968966098836229,0.5968966098836229,Train
433,LOF,0.8657836644591611,0.3978779840848806,0.6607929515418502,0.49668874172185423,Test
434,KNN,0.963821892393321,0.9276437847866419,1.0,0.9624639076034649,Train
435,KNN,0.5355408388520971,0.6870026525198939,0.21709974853310982,0.3299363057324841,Test
436,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
437,DBSCAN,0.1664459161147903,1.0,0.1664459161147903,0.2853898561695685,Test
438,SVM,0.9251138471917693,0.9063923089897116,0.941650604520764,0.9236851151598486,Train
439,SVM,0.4512141280353201,0.7957559681697612,0.20463847203274216,0.32555615843733043,Test
440,IF,0.5189990732159406,0.5189990732159406,0.5189990732159406,0.5189990732159406,Train
441,IF,0.7430910951893551,0.20901639344262296,0.21748400852878466,0.213166144200627,Test
442,LOF,0.5877664504170528,0.5877664504170528,0.5877664504170528,0.5877664504170528,Train
443,LOF,0.8816103718867281,0.444672131147541,0.7406143344709898,0.5556978233034571,Test
444,KNN,0.9767377201112141,0.9534754402224281,1.0,0.976183698643135,Train
445,KNN,0.5400887069259638,0.5348360655737705,0.18885672937771347,0.279144385026738,Test
446,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
447,DBSCAN,0.1664960764244285,1.0,0.1664960764244285,0.285463585843814,Test
448,SVM,0.9272474513438369,0.8980537534754403,0.9537401574803149,0.9250596658711219,Train
449,SVM,0.36676902081200957,0.5737704918032787,0.14522821576763487,0.2317880794701987,Test
450,IF,0.5189516129032258,0.5189516129032258,0.5189516129032258,0.5189516129032258,Train
451,IF,0.7724719101123596,0.2972972972972973,0.3087719298245614,0.3029259896729776,Test
452,LOF,0.6046370967741935,0.6046370967741935,0.6046370967741935,0.6046370967741935,Train
453,LOF,0.898876404494382,0.4966216216216216,0.8258426966292135,0.620253164556962,Test
454,KNN,0.9720766129032258,0.9441532258064517,1.0,0.9712744996370424,Train
455,KNN,0.4410112359550562,0.722972972972973,0.1898846495119787,0.30077301475755447,Test
456,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
457,DBSCAN,0.1662921348314607,1.0,0.1662921348314607,0.28516377649325625,Test
458,SVM,0.910383064516129,0.8526209677419355,0.9639844996580806,0.9048892692842624,Train
459,SVM,0.39157303370786517,0.7128378378378378,0.17452440033085195,0.28039867109634553,Test
460,IF,0.5064638783269962,0.5064638783269962,0.5064638783269962,0.5064638783269962,Train
461,IF,0.7577903682719547,0.2531914893617021,0.26327433628318586,0.25813449023861174,Test
462,LOF,0.5396197718631178,0.5396197718631178,0.5396197718631178,0.5396197718631178,Train
463,LOF,0.8764164305949008,0.4297872340425532,0.7137809187279152,0.5365205843293492,Test
464,KNN,0.9703422053231939,0.9406844106463879,1.0,0.969435736677116,Train
465,KNN,0.6558073654390935,0.42127659574468085,0.22048997772828507,0.28947368421052627,Test
466,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
467,DBSCAN,0.16643059490084985,1.0,0.16643059490084985,0.28536733454766244,Test
468,SVM,0.9274524714828898,0.9015969581749049,0.9507618283881315,0.925526932084309,Train
469,SVM,0.4656515580736544,0.7382978723404255,0.20023081361800346,0.3150249659555152,Test
470,IF,0.46616288832913516,0.46616288832913516,0.46616288832913516,0.46616288832913516,Train
471,IF,0.7512713823393435,0.23333333333333334,0.24277456647398843,0.23796033994334279,Test
472,LOF,0.5702770780856423,0.5702770780856423,0.5702770780856423,0.5702770780856423,Train
473,LOF,0.8613037447988904,0.38333333333333336,0.6388888888888888,0.4791666666666667,Test
474,KNN,0.963727959697733,0.927455919395466,1.0,0.9623627809722948,Train
475,KNN,0.4429033749422099,0.4777777777777778,0.14465937762825903,0.2220787604906391,Test
476,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
477,DBSCAN,0.1664355062413315,1.0,0.1664355062413315,0.28537455410225926,Test
478,SVM,0.936943744752309,0.9472712006717044,0.9281013491280027,0.9375882988448434,Train
479,SVM,0.3055940822931114,0.7444444444444445,0.15971394517282478,0.26300294406280667,Test
480,IF,0.5083406496927129,0.5083406496927129,0.5083406496927129,0.5083406496927129,Train
481,IF,0.7369891721969961,0.19077568134171907,0.19868995633187772,0.19465240641711232,Test
482,LOF,0.5908691834942933,0.5908691834942933,0.5908691834942933,0.5908691834942933,Train
483,LOF,0.8756549074397485,0.4276729559748428,0.710801393728223,0.5340314136125655,Test
484,KNN,0.9660228270412643,0.9320456540825285,1.0,0.9648277742433881,Train
485,KNN,0.2794271742927,0.6771488469601677,0.1447132616487455,0.2384643779992617,Test
486,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
487,DBSCAN,0.16660845267202234,1.0,0.16660845267202234,0.28562874251497006,Test
488,SVM,0.9112379280070237,0.8828797190517998,0.93596425912137,0.9086473298997019,Train
489,SVM,0.2741879147747118,0.6876310272536688,0.14532565352237484,0.2399414776883687,Test
490,IF,0.5469746595414584,0.5469746595414584,0.5469746595414584,0.5469746595414584,Train
491,IF,0.7462121212121212,0.21875,0.22781065088757396,0.22318840579710145,Test
492,LOF,0.583864850887778,0.583864850887778,0.583864850887778,0.583864850887778,Train
493,LOF,0.8669507575757576,0.4005681818181818,0.6682464454976303,0.5008880994671403,Test
494,KNN,0.9578520944664713,0.9157041889329426,1.0,0.9559974804283272,Train
495,KNN,0.4772727272727273,0.3522727272727273,0.124,0.1834319526627219,Test
496,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
497,DBSCAN,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,Test
498,SVM,0.9218238234787106,0.8724357869332874,0.9680566182096404,0.9177622631244899,Train
499,SVM,0.2864583333333333,0.6846590909090909,0.1472205253512523,0.24233283056812469,Test
500,IF,0.5274920886075949,0.5274920886075949,0.5274920886075949,0.5274920886075949,Train
501,IF,0.7556654305727235,0.24752475247524752,0.2570694087403599,0.25220680958385877,Test
502,LOF,0.609375,0.609375,0.609375,0.609375,Train
503,LOF,0.8693860733415739,0.4084158415841584,0.6790123456790124,0.5100463678516228,Test
504,KNN,0.9659810126582279,0.9319620253164557,1.0,0.9647829647829648,Train
505,KNN,0.23856613102595797,0.6188118811881188,0.1286008230452675,0.21294718909710392,Test
506,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
507,DBSCAN,0.1664606510094767,1.0,0.1664606510094767,0.28541151536559517,Test
508,SVM,0.9052610759493671,0.9076344936708861,0.9033464566929134,0.9054853985793212,Train
509,SVM,0.26740832303255047,0.7351485148514851,0.15091463414634146,0.25042158516020235,Test
510,IF,0.5220204925399964,0.5220204925399964,0.5220204925399964,0.5220204925399964,Train
511,IF,0.7414995640802092,0.20418848167539266,0.2125340599455041,0.2082777036048064,Test
512,LOF,0.5930253460363113,0.5930253460363113,0.5930253460363113,0.5930253460363113,Train
513,LOF,0.8683522231909329,0.40575916230366493,0.6739130434782609,0.5065359477124184,Test
514,KNN,0.9823836059680029,0.9649469710587812,0.9998137455764574,0.9820709842663738,Train
515,KNN,0.40889276373147343,0.6544502617801047,0.16960651289009498,0.26939655172413796,Test
516,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
517,DBSCAN,0.16652136006974716,1.0,0.16652136006974716,0.28550074738415543,Test
518,SVM,0.903379471508179,0.8707531907244292,0.9315384615384615,0.9001207841679829,Train
519,SVM,0.2959895379250218,0.7958115183246073,0.16512764801738186,0.2735042735042735,Test
520,IF,0.5088612037199509,0.5088612037199509,0.5088612037199509,0.5088612037199509,Train
521,IF,0.7887473460721869,0.3471337579617834,0.3609271523178808,0.3538961038961039,Test
522,LOF,0.57817160905422,0.57817160905422,0.57817160905422,0.57817160905422,Train
523,LOF,0.9018046709129511,0.5063694267515924,0.8412698412698413,0.63220675944334,Test
524,KNN,0.9667485523776101,0.9334971047552202,1.0,0.9656048643252564,Train
525,KNN,0.7075371549893843,0.35987261146496813,0.24406047516198703,0.2908622908622908,Test
526,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
527,DBSCAN,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,Test
528,SVM,0.9065625548341815,0.9203369012107387,0.8956625683060109,0.9078321073128515,Train
529,SVM,0.4697452229299363,0.6369426751592356,0.18433179723502305,0.28591851322373124,Test
530,IF,0.5344503333903231,0.5344503333903231,0.5344503333903231,0.5344503333903231,Train
531,IF,0.754424778761062,0.24336283185840707,0.2534562211981567,0.24830699774266365,Test
532,LOF,0.5669345187211489,0.5669345187211489,0.5669345187211489,0.5669345187211489,Train
533,LOF,0.9026548672566371,0.5088495575221239,0.8455882352941176,0.6353591160220995,Test
534,KNN,0.977517524363139,0.955035048726278,1.0,0.9770004372540446,Train
535,KNN,0.3480825958702065,0.6769911504424779,0.15871369294605808,0.2571428571428572,Test
536,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
537,DBSCAN,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,Test
538,SVM,0.9134040006838776,0.8939989741836212,0.9300960512273212,0.9116903495771946,Train
539,SVM,0.3053097345132743,0.8097345132743363,0.16913123844731978,0.27981651376146793,Test
540,IF,0.6086496028243601,0.6086496028243601,0.6086496028243601,0.6086496028243601,Train
541,IF,0.8125,0.4174174174174174,0.434375,0.4257274119448698,Test
542,LOF,0.5936451897616947,0.5936451897616947,0.5936451897616947,0.5936451897616947,Train
543,LOF,0.8785,0.43543543543543545,0.725,0.5440900562851783,Test
544,KNN,0.9586054721977052,0.9172109443954104,1.0,0.9568179725623791,Train
545,KNN,0.6105,0.5825825825825826,0.23261390887290168,0.3324764353041988,Test
546,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
547,DBSCAN,0.1665,1.0,0.1665,0.28546935276468066,Test
548,SVM,0.902206531332745,0.8370697263901148,0.9624517962248833,0.895392749244713,Train
549,SVM,0.4215,0.7897897897897898,0.1948148148148148,0.3125371360665478,Test
550,IF,0.46724658263802593,0.46724658263802593,0.46724658263802593,0.46724658263802593,Train
551,IF,0.7791666666666667,0.31875,0.33116883116883117,0.3248407643312102,Test
552,LOF,0.5831706018107581,0.5831706018107581,0.5831706018107581,0.5831706018107581,Train
553,LOF,0.8760416666666667,0.428125,0.7135416666666666,0.5351562499999999,Test
554,KNN,0.9603230960411858,0.9206461920823718,1.0,0.9586837970237545,Train
555,KNN,0.5182291666666666,0.528125,0.1792152704135737,0.2676167854315123,Test
556,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
557,DBSCAN,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,Test
558,SVM,0.9098171489437245,0.9028936623468844,0.9155715571557156,0.9091884161601717,Train
559,SVM,0.4505208333333333,0.703125,0.189873417721519,0.29900332225913623,Test
560,IF,0.4634748272458045,0.4634748272458045,0.4634748272458045,0.4634748272458045,Train
561,IF,0.7766393442622951,0.3103448275862069,0.32225063938618925,0.3161856963613551,Test
562,LOF,0.5411319512997697,0.5411319512997697,0.5411319512997697,0.5411319512997697,Train
563,LOF,0.8762295081967213,0.42857142857142855,0.7131147540983607,0.5353846153846153,Test
564,KNN,0.9736755511681474,0.9473511023362948,1.0,0.9729638391348429,Train
565,KNN,0.635655737704918,0.42857142857142855,0.20938628158844766,0.2813257881972514,Test
566,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
567,DBSCAN,0.16639344262295083,1.0,0.16639344262295083,0.28531271960646526,Test
568,SVM,0.9240704179006252,0.9450477130635078,0.9069951050055266,0.9256304890822658,Train
569,SVM,0.40942622950819674,0.5738916256157636,0.1552298467688208,0.24436287362349243,Test
570,IF,0.558760152494613,0.558760152494613,0.558760152494613,0.558760152494613,Train
571,IF,0.7334167709637046,0.18045112781954886,0.1875,0.1839080459770115,Test
572,LOF,0.5425161611138737,0.5425161611138737,0.5425161611138737,0.5425161611138737,Train
573,LOF,0.8948685857321652,0.4849624060150376,0.80625,0.6056338028169015,Test
574,KNN,0.9739764627879993,0.9479529255759986,1.0,0.973281143635126,Train
575,KNN,0.681476846057572,0.39849624060150374,0.23296703296703297,0.29403606102635227,Test
576,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
577,DBSCAN,0.16645807259073842,1.0,0.16645807259073842,0.2854077253218884,Test
578,SVM,0.9043593568705454,0.8534725675451682,0.9501753090976195,0.8992315752706951,Train
579,SVM,0.38172715894868586,0.7706766917293233,0.18109540636042404,0.2932761087267526,Test
580,IF,0.5823048565475236,0.5823048565475236,0.5823048565475236,0.5823048565475236,Train
581,IF,0.7391304347826086,0.19776119402985073,0.2054263565891473,0.20152091254752852,Test
582,LOF,0.5629107228722552,0.5629107228722552,0.5629107228722552,0.5629107228722552,Train
583,LOF,0.8975155279503105,0.4925373134328358,0.8198757763975155,0.6153846153846153,Test
584,KNN,0.9672223112678314,0.9344446225356627,1.0,0.9661115253956417,Train
585,KNN,0.4484472049689441,0.5485074626865671,0.16083150984682712,0.24873096446700507,Test
586,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
587,DBSCAN,0.16645962732919253,1.0,0.16645962732919253,0.28541001064962723,Test
588,SVM,0.9156114761981087,0.8661644494309986,0.9612237637851299,0.9112216507882979,Train
589,SVM,0.3316770186335404,0.6044776119402985,0.1431095406360424,0.2314285714285714,Test
590,IF,0.5194737753159079,0.5194737753159079,0.5194737753159079,0.5194737753159079,Train
591,IF,0.7478813559322034,0.22391857506361323,0.2328042328042328,0.22827496757457846,Test
592,LOF,0.41405573827245973,0.41405573827245973,0.41405573827245973,0.4140557382724597,Train
593,LOF,0.8741525423728813,0.4223918575063613,0.7033898305084746,0.5278219395866455,Test
594,KNN,0.9815648260342739,0.9636489527436386,0.9994614003590664,0.9812285185511589,Train
595,KNN,0.463135593220339,0.6437659033078881,0.18333333333333332,0.2853919909757473,Test
596,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
597,DBSCAN,0.16652542372881357,1.0,0.16652542372881357,0.2855067199418816,Test
598,SVM,0.9417517742773066,0.9314523108880042,0.9510427712972782,0.9411456055968518,Train
599,SVM,0.32372881355932204,0.7353689567430025,0.1622683885457608,0.26586936522539095,Test
600,IF,0.47596153846153844,0.47596153846153844,0.47596153846153844,0.47596153846153844,Train
601,IF,0.7764285714285715,0.3090128755364807,0.32142857142857145,0.31509846827133486,Test
602,LOF,0.5807360742705571,0.5807360742705571,0.5807360742705571,0.5807360742705571,Train
603,LOF,0.9107142857142857,0.5321888412017167,0.8857142857142857,0.6648793565683645,Test
604,KNN,0.9564820954907162,0.9129641909814323,1.0,0.9545021232342491,Train
605,KNN,0.48928571428571427,0.44206008583690987,0.14970930232558138,0.22366992399565686,Test
606,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
607,DBSCAN,0.16642857142857143,1.0,0.16642857142857143,0.28536436007348437,Test
608,SVM,0.9030172413793104,0.909316976127321,0.8980026195153896,0.9036243822075782,Train
609,SVM,0.2907142857142857,0.6995708154506438,0.15009208103130756,0.24715693707354058,Test
610,IF,0.4935897435897436,0.4935897435897436,0.4935897435897436,0.4935897435897436,Train
611,IF,0.7424778761061946,0.2074468085106383,0.2154696132596685,0.21138211382113822,Test
612,LOF,0.5639462163852408,0.5639462163852408,0.5639462163852408,0.5639462163852408,Train
613,LOF,0.8849557522123894,0.45478723404255317,0.7566371681415929,0.5681063122923588,Test
614,KNN,0.9402751719824891,0.8807066916823014,0.9998225062122825,0.9364921030756441,Train
615,KNN,0.5154867256637168,0.3696808510638298,0.13941825476429287,0.202476329206118,Test
616,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
617,DBSCAN,0.1663716814159292,1.0,0.1663716814159292,0.28528072837632773,Test
618,SVM,0.8896966854283928,0.8827392120075047,0.8951958141747265,0.8889238762497048,Train
619,SVM,0.31946902654867254,0.7712765957446809,0.16647531572904709,0.2738432483474976,Test
620,IF,0.5682811974436596,0.5682811974436596,0.5682811974436596,0.5682811974436596,Train
621,IF,0.7402985074626866,0.2007168458781362,0.208955223880597,0.20475319926873858,Test
622,LOF,0.5704675412041709,0.5704675412041709,0.5704675412041709,0.5704675412041709,Train
623,LOF,0.897910447761194,0.4946236559139785,0.8214285714285714,0.6174496644295302,Test
624,KNN,0.9702320887991928,0.9404641775983855,1.0,0.96931877275091,Train
625,KNN,0.5158208955223881,0.48028673835125446,0.1675,0.24837812789620023,Test
626,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
627,DBSCAN,0.16656716417910447,1.0,0.16656716417910447,0.28556806550665303,Test
628,SVM,0.9033804238143289,0.8590649175916583,0.9426093375161468,0.8989001319841619,Train
629,SVM,0.4208955223880597,0.6810035842293907,0.17740429505135388,0.2814814814814815,Test
630,IF,0.5438383838383838,0.5438383838383838,0.5438383838383838,0.5438383838383838,Train
631,IF,0.7693911592994161,0.2882205513784461,0.2994791666666667,0.2937420178799489,Test
632,LOF,0.6139393939393939,0.6139393939393939,0.6139393939393939,0.6139393939393939,Train
633,LOF,0.8632193494578816,0.38847117794486213,0.6485355648535565,0.4858934169278996,Test
634,KNN,0.9641414141414142,0.9282828282828283,1.0,0.9628077527501309,Train
635,KNN,0.5638031693077564,0.5263157894736842,0.19681349578256796,0.28649386084583905,Test
636,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
637,DBSCAN,0.1663886572143453,1.0,0.1663886572143453,0.28530568466213796,Test
638,SVM,0.9121212121212121,0.9056565656565656,0.917519443307409,0.9115494103294022,Train
639,SVM,0.5250208507089241,0.7243107769423559,0.21927162367223066,0.33663366336633666,Test
640,IF,0.5348915989159891,0.5348915989159891,0.5348915989159891,0.5348915989159891,Train
641,IF,0.7205414012738853,0.14114832535885166,0.14676616915422885,0.14390243902439023,Test
642,LOF,0.5857046070460704,0.5857046070460704,0.5857046070460704,0.5857046070460704,Train
643,LOF,0.875,0.4258373205741627,0.7063492063492064,0.5313432835820896,Test
644,KNN,0.9696815718157181,0.9395325203252033,0.9998197548666186,0.9687390848760042,Train
645,KNN,0.3160828025477707,0.5980861244019139,0.1388888888888889,0.22542831379621278,Test
646,DBSCAN,0.5,1.0,0.5,0.6666666666666666,Train
647,DBSCAN,0.1664012738853503,1.0,0.1664012738853503,0.2853242320819112,Test
648,SVM,0.9020155826558266,0.8900745257452575,0.9118514662502168,0.9008314048170052,Train
649,SVM,0.30613057324840764,0.6842105263157895,0.150764364786505,0.2470842332613391,Test
650,IF,0.5320137693631669,0.5320137693631669,0.5320137693631669,0.5320137693631669,Train
651,IF,0.768981648074847,0.28725701943844495,0.298876404494382,0.29295154185022027,Test
652,LOF,0.5834767641996558,0.5834767641996558,0.5834767641996558,0.5834767641996558,Train
653,LOF,0.8679381072328176,0.4038876889848812,0.6726618705035972,0.50472334682861,Test
654,KNN,0.9590361445783132,0.9180722891566265,1.0,0.957286432160804,Train
655,KNN,0.3296149694134581,0.5658747300215983,0.13617463617463618,0.21952241307080014,Test
